topic	sentence_hash	sentence	stance	aspect	inner	cross
nuclear energy	8c2388e76993471322451bc58289de27		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000111111111111000000000000000000000000000000000000011111100000000000000000000000000000000000000000000	Train	Train
nuclear energy	91323c9a741b7e6fa16b73347f975f6c		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000011111111110000000000001111111111110000001111100000111111111100000000000000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000000000111111111111110	Train	Train
nuclear energy	485564d6cb5de05b82765bd9af0a5387		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000111111111111110000000000000000111111111111110000000000000000000000000000000111111111111111000000000000000000000000000000111111111111000000000011111111111110	Train	Train
nuclear energy	a87237bd0a2ca11e2516018bab0db979		nnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000001111111111100000000000011111100000000000000000000000000000000000000000000000000000000000000001111111111100000000111110000000001111111110	Test	
nuclear energy	bd7ad2283cba9b92fa64b1773046d4fa		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000000001111111111111111111111111111111000000000111111111111111110000111111111111111111111111100000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	e30a976a028a4bfbed92845ce187eab0		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000001111111111111111111111111000000000000000000000011111000001111111111111111000000000000000000011111111100000000000000001111111111100000000000000001111111111111111111111110	Train	Train
nuclear energy	bf36792ed2bd4b2d0d398923e375a9aa		nnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000000000000000111100000000000000000000000000000000000001111111000011111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	05b62791b26c0192ed35689940470538		nnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000011110000000000000001111111111111111111000000000000000000000000000000000000000000000000000001111111111110	Train	Train
nuclear energy	8f6c751fb89b74c655877c3a53a48293		nnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	3b708203bf042f67aa276efc045525fb		nnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000000000000000000111111111110000000000000001111111100000000000000000011111111111111110	Train	Train
nuclear energy	acfdb3ec0ff8807f85c857adf0b67b1d		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	111111000000000000000000000000000000000000000000000000000000000000111110	Train	Train
nuclear energy	555c509e33cf5d2810b5cd802787085a		nnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000001111111111111111111000000000000000000000000000000000111111111111111111111110000000000000000000000000000000011111111111111111111100000000000000000000000000000000011111111111111111111110	Train	Train
nuclear energy	18dbc7cf01a9a63ddfa98b64a4dcffc3		nnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000011111111111110000000000000001111111111000000000000000000001111111111111111001111111111111111111100000000000000000000011111111111111110000000000000000000000000000	Train	Train
nuclear energy	b382a8f87ad2d19e6d7233a91b02ba2f		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000001111111111000000111111111111111111100000000000000000000000000000000000000000000000	Train	Train
nuclear energy	492cfaafabdb9eae494f2298154d2743		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnccccccccccccccccccccccccccccccccccccccccccccn	111111111111110000000000000000000000111111111111111111111100000011100000111100000000000000111111111111100000111111111111110	Test	
nuclear energy	f7ac8d17dea8ffad12f563545c6daaa0		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111110000000011111111111111111111111000000000000000000000000000000	Train	Train
nuclear energy	612dab2d6a555dd8d4ea7032db15cf6e		nnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000111111111000000000000000000111111111111100000011111111111000000000000000011111000000000000000000000000000000000000000000000000000000000000000111111000000001111111111100000000000000000000000111111111111111110	Train	Train
nuclear energy	25503c7b41caf4df7e783e49b4338ce4		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000001111111111101111111111000000000000000000000111111111111110	Train	Train
nuclear energy	55ff129fd2a6b5bd920f514c24c1af96		nnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000111111111111111000000001111111111100000000000000000000000001111100001111111111111111111110	Train	Train
nuclear energy	72dfb8d17efaad5c6aee443ea2dc3f10		ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnn	0000000000000000000000000000000000000000000000000000000000000000000000000011111111111100	Train	Train
nuclear energy	6e62f62e610c28127c92570a3ae23240		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111100000000000000001111111111111111111111110000000000000000000000001111110	Train	Train
nuclear energy	37c3e08a7f389174c3471aa23ec383f9		nnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000011111100000000011111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111110	Train	Train
nuclear energy	60a517882bcbd54fddfc3f9062a53645		nnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000111111111111100000000000000000001111111111111111000011111111111111110000000000000000000000000000000001111111111110	Test	
nuclear energy	7eada1f185640bce4101a0b43ac24f2f		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000011111111111001110000001111111111110000000000000000000	Test	
nuclear energy	d6be2924ede1991cef5e506407b05a81		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000000000000000000000000000000000001111111000000000000000000001111111111111111100000000000000000111110000000000000000000000000000000011111111100000000000000011111111100000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	5c677cd62ad6fb41a20e57d72b3a89d4		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111000001111111111111111111111110	Train	Train
nuclear energy	b27cfe48c62361df3229dac5d45ba2a3		cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000111111111111111111110000000011111111111111110000111110000000011110000111110000000000000000000001111000000000001111111111110	Train	Train
nuclear energy	2feb7c9aa2f66abe7203a41bc5d552d4		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000000000000000000000011111111111111111100000000000000111111111111111100000000000000000000000000000000000000000111111111111110000000000000000000000000000000001111111111111110	Train	Train
nuclear energy	c967792e475a4813fd2125ad03a640e3		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000011111100000111111111111111100000000000000000000000000000000000000000000000000000000000	Dev	Train
nuclear energy	4c5e5dd6852336b3926e73da0ef0f1ff		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	000000000000000000000000000000000000000000000000000000000000000000000111111111111110000000000000000000001111000000000000111111111111111111111111000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	34f391993d2e6291006dd22c6401e9a1		nnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000000111111111111111110000011111111111111111000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	99170a6c57343c424c4311c676b5d829		nnnnnnnnnnnnnnnnnpppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	0000000000000000000000000000000000000000000000000001111111111111100000000000000000000000000000000000000000000000000011111111111110000000000000000	Test	
nuclear energy	f8bd7a126c163f9047c480d196ac1cae		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	00000000011111100000000000000000000000000000000000011110000011111111111111100000111111110	Train	Train
nuclear energy	231edae256e56869abde1d9d06c7d44a		nnnnnnnnnnnnnnnnccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000000000001111111111111000011111111000001111111111100000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	60f1d3ff31bbb1da9bfc8358cd3a5dc9		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	00000000000000000000000000000000000000000000000000000000000000000000000000000000111111100000000000000000000000000000111111000000000000000000000000	Train	Train
nuclear energy	b8035260ae40145086615e2def17d7ee		nnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000000001111111111111111000000000000000000111111111111000011111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Dev	Train
nuclear energy	eece73afc94feee93859c2de967f668f		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnn	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111000000000000000000	Train	Train
nuclear energy	be306542382fe2d992927513211f2e5c		nnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnn	00000000000000000000000000000000000000011111111110000000000000000000000000000000	Test	
nuclear energy	a8b1ee45f33cebfca2c1812ef6019d24		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppn	111111111100000111111111000000000000000001111000000000011111100000000000000001111111111000011111111111111100000000011111111100001111111111111110	Train	Train
nuclear energy	225ec3d0677ae1b998d135c11867781a		ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000001111111111111111110000000000000000000000111111111111111110000000001111111111100000111111110	Train	Train
nuclear energy	657f2878361b0f2deabbc0c22e4de996		pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00001111110000000000000000000000000000000000000000111111111000000111100000011111111111111111111111110000000000000000000000001111111111100000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	ca8c65c3b0293da3b24e1728b160aaea		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	0000000000000000000000000000000000000000000001111111000000111111111000000000000000000000000111111111100000000000000000000000000000011110000000000000000	Test	
nuclear energy	8d6a96b7c06d753a790a284def97f893		nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnn	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111000000000000111111111111100000000000001111111111110000000000000000000000000000	Train	Train
nuclear energy	746c9992bd76b8a6f2fed200357176b7		nnnnnnnnnnnnnncccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccn	000000000000001111111111000011111111111111111111111100000000000000000000000000000000000001111111111111111111111110000000000000000000000000000000000000000000000000	Train	Train
nuclear energy	d2e913eaf57a85aba02d5595f8498236		nnnnnnnnnnnnnnnnppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	00000000000000001111111111111001111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Train	Train
