topic	sentence_hash	segment_count	segment_hash	stance	aspect	segment	inner	cross
nuclear energy	4154d7d8d6336b3c79009e5d18acf825	0	532e628309cbee70b576ea6dbaf2bc07	pro	00000000000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	2b98886bcd1fdd494dab917ebafe2d1b	0	fb0c921e947e684cdb9913b3b9ba2f6e	con	00000000000000000000000000000000000000000011111100111111000001111111111111100000000000000000000000000001111111111111111000000000000000000111111111111		Train	Train
nuclear energy	c4d9619cc05354d87d384fa62a11ed08	0	b14c0294dcbef8f9df3f00108a7f6c65	con	0000111111100000000000000000000000001111111111111111100000000000000000000000000000000000000000000000000000111111111111111111111		Train	Train
nuclear energy	fe7e4cede6abbed938ae57f3814e0161	0	6566cb0dd72623b3b49f9a7d5a7682d1	con	0000000000000000000000000011111111111111000000001111111111111100001111111111111111111100000111111111111000000000000000111111		Test	
nuclear energy	82a7fe04a28035fbac70bb42b45fdddf	0	f14e686c4cb11cbd99a4a25293d6a6f3	con	111111111111111111110000000000000000000000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	c35b8bd768824f0961d9dd7d19fb102a	0	fd36427b358a75b4b31cbd5ec12eaf6d	pro	00001111111111111100001111111111111111111111110000000000000111		Train	Train
nuclear energy	1b0f54169a433dc7ddfe46652567636b	0	365616b8c212dbdbc859619c639ffe3c	con	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111		Train	Train
nuclear energy	2d64460b5a344b02215d9dc0cf2538d3	0	500a6abca2f7403f0ffd5c8d02ff2dce	pro	00000000000000000000000000000111111111111111111111111110000000000000000000000000000000000001111111111111100000000000000001111111111		Train	Train
nuclear energy	c5c6309162104a9330c4a9c0ea48df88	0	2721a2b41342f4e6bdae42f5cad6dd25	pro	0000000000000000000000000000000000000000000000011111111111111100000000000000000000000000000000000000000000		Train	Train
nuclear energy	04e0f9b59ad0b165e878bcc3718b4ef3	0	376395b66fae40873e7a5486407268bf	con	1111111111111110000000000000000000000111111111111111000000000000000000000000000000000000		Train	Train
nuclear energy	0ae5d4926352fcaf7dda13f378f1f08f	0	c1b23d72b837c84bf3573b7b10929ac7	pro	00000000001111100000111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000		Dev	Train
nuclear energy	e106b07af7ac94d31062842fa9b19c53	0	874bcb6323c1ffff0ae9f9f3ae6b5434	pro	0000000000000000000000000001111111111111111111110000000000000000000000000000000000000000000000011111111111110000011111111111100000000000000000111111111000000000		Train	Train
nuclear energy	cda5b25927135686a66568a038973fd9	0	349ef9f2f98a3d0f9f3a1c71ffdff27a	pro	11111111111111100000000000000000000000000000000000000000011111100000000000000000000000000000011111111111111		Train	Train
nuclear energy	6a8ffb59596dd6ebc21a66ffc8bd2740	0	c4d0c9ebb60da234f4dc2953129a98eb	pro	00000000000000000000000000000000000000011111111111100000000000000000111111111110000000000000000000000011111111		Train	Train
nuclear energy	49b8cee03afbfd05958152ef47c55398	0	a8a430dd81d0ad23e32cae89d5e6dded	pro	00000000000000000000000000000000000111111111110000000000000001111111111111111		Train	Train
nuclear energy	c686f62bcc43d6fe43b1238478e7f40d	0	bb725c3b5a1eafcea3ace96ec25c7185	con	0001111111111110000000000000000000000000000011111111000011111111111111111111111111000000000111111111111110000011111111111111111111		Train	Train
nuclear energy	762d3df13aeb61bb2f8777871873ee3a	0	0480791f4c04b593c5fed2849fcbbc63	pro	000000000000000111111111111111111110000111111111111100000011110000000111111000000000		Train	Train
nuclear energy	c1d7207e209201c668878b1e3ca6df34	0	e2fe6e18ca30ec7bacc9ce93910a5172	con	0000111111111111111111111111110000001111111111111000000000		Train	Train
nuclear energy	c1d7207e209201c668878b1e3ca6df34	1	038a7e63edd71e53eb19d86d6f618623	pro	0000111111111111111111100000111111111100000000000000000000000000000000000000000000000011111111111111		Train	Train
nuclear energy	fbcc03ccc114c4181ad53d5daef57f17	0	76057b667b92d5f82ad9debfeacb83c3	con	0001111111111111111110000011111111111111111111111111000000000000000000000000000000000111100001111111111111110000000000000000000000000000000000111111000000001111111111100000000000000000000000111111000011111		Train	Train
nuclear energy	3ca6f0cfefbcab2a55afdc6923228e00	0	3c9625a7c4449188eb051a05945ae875	con	0000000000000000000000111111111111000000000000000000000000000000000000001111111100000000000001111111111111110000000000111111111111111110000000000000000000		Train	Train
nuclear energy	68dfab584e0652158ad0219b3a6d6ed7	0	b13792a7a759727a12a6064310032f0e	con	000000000000000000000000000000011111111111111100000000000000000000000001111110000000000111111		Train	Train
nuclear energy	68dfab584e0652158ad0219b3a6d6ed7	1	910739e3665f54755c90a215668ce2fc	con	1111111111110000000000000000000001111111111100000000000000000001111111		Train	Train
nuclear energy	a57e41cfee953b895b6557e66c0b5338	0	52971739d7170443f2ed3565db935273	pro	000011111111111111111000000000000000000000001111111111100000000000000000000000000000		Train	Train
nuclear energy	a57e41cfee953b895b6557e66c0b5338	1	ab9db941ddd6b69874c8c35eb8584b55	pro	0000001111111111111110000011111111000000000000000111111		Train	Train
nuclear energy	f9943c8804db58d376bbcbf0c20ca471	0	c88c744e82cf322d7e3d33356759a92c	con	000000000000000000000011111111111111111110000000000000011111111		Train	Train
nuclear energy	73166d78a03438d74ae7006461dcf5f6	0	81153bb755ca04804c89e3f54c1eb7aa	pro	00000000000000000000000000001111111111111		Train	Train
nuclear energy	73166d78a03438d74ae7006461dcf5f6	1	71afd1b09b65bf0aed8d9a7e7ca07941	pro	0000000000000000000000000000000011111111111000000000000000000111111111111111		Train	Train
nuclear energy	637259654cec111c34d876ab7ed5b1b2	0	a34ce0dfd6b1e82b98e09b6d08c4b080	pro	000000000000000011100000000111111111111		Train	Train
nuclear energy	bbe16b78a2843a39c589de7c4c688fb9	0	5730f9b99e7a5fa799d713f8df053dd8	con	1111111111111111000000111100011111000001111111111110000111111111111111110000000000000000000000000000000000000000000000011111111111111		Train	Train
nuclear energy	09fa43844df397d208dd50709c872d6c	0	59a7f298a51168de5046048aa17710c8	pro	0000000011111111111000000000000000000000000000000111111111111111		Train	Train
nuclear energy	f680d7f5e264989aea7789f4306756f0	0	ee27ba72101fb459a2b2b3e4d4cd7c48	pro	0000000111111110000000011111000011100000000000000000000001111111110000000000000000111111111111000001111111111111		Train	Train
nuclear energy	2abdb180235cc7f7e7b2c1a01f10eb0f	0	0178eeeab2af24ac68573155475efc05	con	000000000000000000000000000000000011111111111111111111111111000001111111111111		Train	Train
nuclear energy	a23185141556118192f13347d7aba47c	0	847005c7de3964f39e13b7b1d57bdef0	pro	00000000000000000000000000001111110000000011111111111		Train	Train
nuclear energy	9ba758808f4dd7a01067bec93f0c971b	0	8a25aa06c5b7fd137b64dd76f0682f3b	con	00000000000000000000000000000000000000000000000000000000000000000000000000001111111111111		Train	Train
nuclear energy	f641a66304cc87d066cbab09cd1316a9	0	8ad2115c164af187a3ed8f25ed39cebb	con	1111111111111111110000111111111111111111		Train	Train
nuclear energy	14147f665abe338a1342ea5101ded749	0	ac5bab33970cb13447db5c44e714ea2a	con	000000000000000000000000000000000000000000111111111111100000000111110000000000000000000000000000000000000000		Train	Train
nuclear energy	accf39e09d01e9a52e235751f4fa0864	0	1fbfbde35eb12a93a6af93f27601c03f	pro	000000000000000111111100000000000000000000000000		Train	Train
nuclear energy	2042954562dfd6584b63938496009128	0	916f84d3557a19d18d3b4a426ce3d4b4	con	000011111111111111111111000000000000000111111111111100000000		Train	Train
nuclear energy	2042954562dfd6584b63938496009128	1	b10ad9d01072d48b8021cd2a5c930353	pro	0000111111111110000011111111111110000000000000000000		Train	Train
nuclear energy	89bfadd0577d6f058701a2bfff8dfd12	0	8c0930323a6a428a66baf11c7e866425	pro	000000000000000011111100001111111111111111110000000000111000011111111111000		Test	
nuclear energy	563a955be4fbaffc8f0cc7602c5f3744	0	5174fc3892a9d48b25275e9a40fd3345	con	111111111111111111111110000000000000000011111111100001111111111111111111111110000000000000000000000011111111111111		Test	
nuclear energy	deac86ecb0d4ebd9333509597667fd3a	0	5547505f0f6cf2be43a0ee9d6b16d671	pro	000001111111000000000000000000111111111111110000000000011111000000000000000000000000000000000000001111		Test	
nuclear energy	deac86ecb0d4ebd9333509597667fd3a	1	491b52d6a394e248430f94bd23e19129	pro	11111111111111111111000000000000111100000000111111111111111111		Test	
nuclear energy	2bca7cbb1702d7ad6fe13dca01004e5e	0	736a7fb948d858bdfb0b9ed691c7597c	con	11111111111110000000000000000000011110000111		Train	Train
nuclear energy	2bca7cbb1702d7ad6fe13dca01004e5e	1	d396eca5c14652684fff9427ccb4d914	pro	00000000000000000000000000000000000000000000000000000000000000000011111111111111		Train	Train
nuclear energy	49daee8805f9e23e7d3fe1c337917a60	0	7532cb143ad80fd37a1227baf2e6fec5	pro	1110000001111111111111111110000000000011100000000000000000000111111111111111111		Test	
nuclear energy	49daee8805f9e23e7d3fe1c337917a60	1	1adc41cb53d17972eb7519591daf3949	pro	111111111100001111111111100000000000000000000000000000000000000000000000000000000000000000000001111111100001111111		Test	
nuclear energy	733c175d83ab71ac31884e541c6ba4e9	0	364d483976faa31d9a843d8608e270da	pro	000000000000000011111111111111001110011111111100000000000000000000000011111111111111		Train	Train
nuclear energy	baf99c53cb1a5cf11cefcf5e5bab7cb5	0	dbc83fa5411a858044bec9c7e307eba1	pro	00001111100000000000000000000001111111111111100000000000000111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000111111111111111110000111111111111111111		Test	
nuclear energy	ba3879f90a7b7f2976155972ad584077	0	bde285b60f1b04034cdb58eec528fc81	con	1111110000000000000000000111111111111111100000000000000000000000000000000000000000		Train	Train
nuclear energy	a5fc14bb19a376b819b3dd1331bfd0c9	0	662727bcf945a1cce28c6c1e81916b55	pro	000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111100000000		Train	Train
nuclear energy	fb94f38e93ac6c60969da2072f225ef2	0	98e6d6cc1950ddf57a4c6be05ca792af	pro	0000000011111111111100000000000000000000000000000000001111111111000000000000000000000011111111111000000000000000000000111111100000000000000000000000111111111111111111111000000000000001111111111111111111		Train	Train
nuclear energy	9691dde06b4f8162f667ddef00d89dcd	0	50717c8ce2d10bd9d42f4aa2feb27d4c	pro	1111111111111000000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000011111111		Train	Train
nuclear energy	81a4bc8c89952810a03af7e9d7a27ebc	0	361a5a7c3eeea13ce3f75b25f47bc91c	pro	0000000000000000000000000000000000000000011111111100000000000000000001110000000000000000000000011111111111000000000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000000000000000000000000000		Dev	Train
nuclear energy	67fc28cd0a2738f45b94324dfdfbeee4	0	19686dce45de3f24f8bc4c1f9ccb3ed6	pro	000000000000000000001111111111111111111111110000000000000000000000011111111111111		Test	
nuclear energy	16c637269b32cb74ce78fb1d24381f92	0	0bb8ab214c1a582490a8eec7925195e5	pro	0000000000000000000000000000000000000001111111111111111000000000000000000000000011111111		Test	
nuclear energy	ee53b532d99c369e71c2e4722278ed1c	0	4737f5da7a5acf1e49151b4420dd38b4	pro	000000000000000000000111111111000011100000000000111111111111111111111		Test	
nuclear energy	ee53b532d99c369e71c2e4722278ed1c	1	40107e7b253aeb08fbd75629d358d0c2	pro	0000111111111100000000000000000000000000000000000000		Test	
nuclear energy	5b8e20b33205399fb29d7bc8a04d5044	0	beeb62bac7a02b1e3c4105596ca54944	con	0000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111		Train	Train
nuclear energy	f65b130b3636f3c2d612142e92389632	0	db0a672f7133556b767d1ba273152a62	con	00001111111000000000000000000111111111111000000000000000000		Train	Train
nuclear energy	4d890a9beab44c192b94d52cb1fa1019	0	42a764c2f301bed044c318700dbff5b4	con	000011110000000000000011111111111111110000000000000000		Train	Train
nuclear energy	618ed5748996fccb6cfade100d1d9fd0	0	bc13cb664b1bb47e3fc56e297f6cda48	con	0000111111110000000001111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
nuclear energy	7bebe2071a448684a61994430114666a	0	51393c7f8d9fbeabaf4bb2487b5c8b66	pro	00000000000000000000000000000000000000111110000111111111111111111111100000000000000000000000000		Train	Train
nuclear energy	0f3ece34b1aeffee8a0f10a4177632f1	0	818bb96dfc9ef465ca8f7bf971e411f8	con	0000000001111111111100000000000000001111111111000000111111111111111000000000000		Train	Train
nuclear energy	2e40c76ca1cab41dc1050c4c51cf57e1	0	e617a2fd37cc07be9a386c259b4cb904	pro	000011111111111111100000111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111		Train	Train
nuclear energy	ad9abf55cb2ae89a5d923ec33d78bc74	0	b2afdea6cb45afa9f6fc6280811d3a96	con	00000000000000000000000011111111111111111111110000000001111111111111110000000000111111111000000000000000000000		Train	Train
nuclear energy	2e52b15c7210c62c4891f0fd7a807705	0	605d1e17b93e3abb5b6e16152275492d	pro	0000000000000000000000000000000000000000000111111111111111100000000000000000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		Dev	Train
nuclear energy	7920ec6b1f9288ece813f502497c3cd7	0	21f0d6fbba7f307d7f9de63ecf9d9951	pro	111111111111110000000000000000000000000000000000111111		Train	Train
nuclear energy	222d5f4f00689492d5810fe4d365da8f	0	720f4c3dd8306731725d6abc85459bec	pro	0000000011111111111111111000000		Train	Train
nuclear energy	222d5f4f00689492d5810fe4d365da8f	1	d75d25d8b715cca84155033ed9d997bf	pro	11111111111100000000000000000000000000		Train	Train
nuclear energy	52ffadb4d328d9ce03b7fd2acb2d5e01	0	9014e73b4d1afe3b8bbb1e23cccd5765	con	0000000000000011111111111111111111000000000000000000000000000000000000000000000000000000000000000000000001111111111111100000000000000000000000		Train	Train
nuclear energy	86894f73f160913d16f28e63622cbfa8	0	62af65e1f2215cc35a0e5df6b2793c26	pro	1111111111111111111100000000000000000000000000000		Train	Train
nuclear energy	2737faa1af814de19fd46db6456ab3d7	0	5c91ec986f3fb88000348d85282275b4	con	0000000000011111111111111100000000000000000000000000000000000000000000		Train	Train
nuclear energy	8967491a72fec071534157cccbf7d227	0	734c731d682887261e02a5bc5c752a52	con	0000000011111111111110000001111111111111111111111		Train	Train
nuclear energy	60d2a3271a807d589a965af904ff894a	0	c6ac319fcb3ad69d35312554bbf3b5d2	con	00000000011111111111111110000000000000000000000000111111000001111111111111111111000000000000000000000000111111111111000000000000000000000000000011111111111		Train	Train
nuclear energy	bb1666a362684fc8fe65d07817f49c2e	0	31fcf403fbf19679bbff8495486007e0	pro	11111111111111000000000000000000011111000000000000000000000000111111000000000011111110000001111		Train	Train
nuclear energy	dd92b18ef7ec2175871c54c945ebfb4b	0	8de657d5bc2577df97387e15f4355c19	pro	000000000000000000000000000000000000011111		Train	Train
nuclear energy	5349ca872976dc2da4b3490e47235fc1	0	b92fb8cf87b1390a7d7a3267db89dc41	con	0000000000000000000000000000000111111111111111100000000111111111111111		Train	Train
nuclear energy	10a0f27b7ce10ce0c7f36fa21a1884f0	0	913439ee461bc912989aa149a6f74adc	pro	1111111111111111111111111111111111100000000000000000000		Dev	Train
nuclear energy	10a0f27b7ce10ce0c7f36fa21a1884f0	1	ad4b177c40f8463ab4764c0753fb9830	con	000000000000000000000000000000001111111111111110000111111111111100000000011111111111		Dev	Train
nuclear energy	d6dc844f2cd27aa76e54a266b798dfbf	0	6b968b766da506ce17806c08334c877a	con	00000000000000000000000000000000000000000000000000000000000000000000000000		Train	Train
